video,frame_idx,alert_confirmed,single_frame_suspicious,attack_state_active,p_adv,p_adv_display,p_media,a3b_observed_score,a3b_confirmed_score,a3b_display_score,a3b_triggered,a3b_source,a3b_reason,overexposure_ratio,is_glare,temporal_change,temporal_local_max,motion_score,flow_local_ratio,blur_score,track_score,confidence_drop_score,timing_ms,reason_codes
固定镜头室外视频.mp4,54,False,False,False,0.2426503747701645,0.24321440041065215,0.0,0.0,0.0,0.0,False,none,none,0.0002050781185971573,False,0.058115433901548386,0.5411067008972168,1.0,0.49437499046325684,0.14576795366075296,0.0,0.0,15.922099992167205,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,55,False,False,False,0.24314242601394653,0.24319424757957459,0.0,0.0,0.0,0.0,False,none,none,0.00019531248835846782,False,0.05992981046438217,0.5268151760101318,1.0,0.5837500095367432,0.14047757784525544,0.0,0.0,15.397399998619221,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,56,False,False,False,0.24626627564430237,0.24321440041065215,0.0,0.0,0.0,0.0,False,none,none,0.0001977539068320766,False,0.07232238352298737,0.5183926820755005,1.0,0.621874988079071,0.1361804803212483,0.0,0.0,15.926799998851493,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,57,False,False,False,0.25757116079330444,0.24343374371528625,0.0,0.0,0.0,0.0,False,none,none,0.00019531248835846782,False,0.1131463274359703,0.5041301250457764,1.0,0.5581250190734863,0.07991515265570738,0.0,0.0,15.999600000213832,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;strong_temporal_texture_change;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,58,False,False,False,0.24455422163009644,0.24626627564430237,0.0,0.0,0.0,0.0,False,none,none,0.00018554687267169356,False,0.06879220902919769,0.5134211778640747,1.0,0.46562498807907104,0.1533213191562228,0.0,0.0,20.95499999995809,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,59,False,True,True,0.24209199845790863,0.2506127804040909,0.0,0.0,0.0,0.0,False,none,none,0.00015136718866415322,False,0.061430979520082474,0.5334779024124146,1.0,0.5375000238418579,0.14429095056321878,0.5,0.0,15.529800002695993,target_track_consistency_drop;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change;track_consistency_drop
固定镜头室外视频.mp4,60,False,False,True,0.24264207482337952,0.2506127804040909,0.0,0.0,0.0,0.0,False,none,none,0.0001367187505820766,False,0.0656239241361618,0.5311058163642883,1.0,0.6081250309944153,0.17361749543084032,0.0,0.0,15.594600001350045,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,61,False,False,True,0.24299275875091553,0.2506127804040909,0.0,0.0,0.0,0.0,False,none,none,0.00010986327833961695,False,0.06973642110824585,0.5153884291648865,1.0,0.5706250071525574,0.1666180557674831,0.0,0.0,15.925300001981668,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,62,False,False,True,0.24267590045928955,0.2483809828414917,0.0,0.0,0.0,0.0,False,none,none,0.00010009765537688509,False,0.06733690202236176,0.5050809383392334,1.0,0.5099999904632568,0.18019983503553594,0.0,0.0,14.683799992781132,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
固定镜头室外视频.mp4,63,False,False,True,0.24094751477241516,0.24687228009613038,0.0,0.0,0.0,0.0,False,none,none,9.277343633584678e-05,False,0.062008168548345566,0.5060269832611084,1.0,0.5324999690055847,0.18575061692131883,0.0,0.0,21.820699999807402,extreme_motion_temporal_override;temporal_texture_change;local_temporal_texture_change;motion_artifact;paired_temporal_flow_change;light_optical_flow_artifact;paired_temporal_light_flow_change
